Ten_mon,Anh,Video,URL,Nguyen_lieu,Cach_lam
Bò kho nước dừa,https://monngonmoingay.com/wp-content/smush-webp/2018/01/bo-kho-nuoc-dua-500.jpg.webp,https://www.youtube.com/watch?v=P9AclVvfma0,https://monngonmoingay.com/bo-kho-nuoc-dua/,"Thịt bắp bò 700g.
Nước dừa tươi 2chén.
Cà rốt 250g.
Hành tây 1củ.
Ớt sừng 1trái.
Quế chi 1 miếng cỡ ngón tay.
Hoa hồi 2/ 3cái.
Đinh hương 2nụ.
Ngò gai, húng quế, chanh.
Sả cây, gừng, hành tỏi băm.
Bột cà ri, xốt cà paste, bột ngũ vị hương, bột năng.","🔹 Sơ chế:
- Thịt bòcắt miếng khoảng 4cm, sau đó ướp với 1/2M đường, 1.5M hạt nêm Aji-ngon®,1/2m muối, 1m bột cà ri, 1/4m ngũ vị hương, 2M hành tỏi băm.Rang quế hồi, đinh hương cho thơm.
- Gừng và sả cây đập giập, cắt khúc.
- Cà rốt tỉa hoa, cắt dày khoảng 1,5cm.Hành tây 1/2 cắt mỏng, 1/2 cắt múi cau.
- Rau nêm rửa sạch.
- Thịt bòcắt miếng khoảng 4cm, sau đó ướp với 1/2M đường, 1.5M hạt nêm Aji-ngon®,1/2m muối, 1m bột cà ri, 1/4m ngũ vị hương, 2M hành tỏi băm.
- Rang quế hồi, đinh hương cho thơm.
- Cà rốt tỉa hoa, cắt dày khoảng 1,5cm.
- Hành tây 1/2 cắt mỏng, 1/2 cắt múi cau.

🔹 Thực hiện:
- Dùng nồi áp suất đun nóng 2M dầu, phi thơm sả cây và hành tỏi băm, cho thịt bò vào xào săn, sau đó cho 3M xốt cà chua paste, 1/2m bột cà ri xào thơm với lửa vừa, cho quế, hồi, đinh hương, 2 chén nước dừa tươi, cho thêm nước để săm sắp thịt bò, nêm 1m muối.
- Đậy nắp nồi áp suất, nấu khoảng 15 phút cho thịt bò gần chín, mở nắp, thêm cà rốt nấu chín và thịt bò mềm.
- Cho hành tay cắt múi cau vào.
- Thêm nước bột năng để tạo độ sánh.

🔹 Cách dùng:
- Cho thịt bò kho ra đĩa sâu lòng, thêm hành tây, ngò gai, húng quế lên trên.
- Ăn kèm thành phẩm với bánh mì, muối tiêu chanh."
Thăn heo cuốn cải hấp,https://monngonmoingay.com/wp-content/smush-webp/2018/05/than-heo-cuon-cai-hap-500-min.jpg.webp,https://www.youtube.com/watch?v=0rLIwgwYXrQ,https://monngonmoingay.com/than-heo-cuon-cai-hap/,"Cốt lết bỏ xương 300g.
Giò sống 70g.
Trứng gà ta 1quả.
Cà rốt 1củ.
Nấm mèo 5g.
Nấm hương 10g.
Lá cải xanh 10lá.
Hành tím băm 2m.
Hành lá.
Nước mắm, tiêu xay, dầu ăn, thuốc muối.","🔹 Sơ chế:
- Thịt heo cắt lát dày 1cm, dần mỏng.
- Cà rốt cắt que nhỏ dài bằng chiều ngang của miếng thịt.Cải xanh: để riêng phần lá, phần cọng cắt que như cà rốt.
- Nấm mèo, nấm hương ngâm mềm, cắt nhỏ.Đun sôi nước, nêm 1/2m thuốc muối, cho cọng cải và lá cải vào chần, sau cùng chần cà rốt rồi vớt ra.Phi hành tím với dầu ăn, cho nấm vào xào thơm rồi trộn cùng giò sống, ướp thêm 1m nước mắm, 1/2m bột ngọt AJI-NO-MOTO®, 1/3m tiêu.Trứng gà tráng mỏng, cắt bản vuông bằng miếng thịt.
- Cà rốt cắt que nhỏ dài bằng chiều ngang của miếng thịt.
- Cải xanh: để riêng phần lá, phần cọng cắt que như cà rốt.
- Nấm mèo, nấm hương ngâm mềm, cắt nhỏ.
- Đun sôi nước, nêm 1/2m thuốc muối, cho cọng cải và lá cải vào chần, sau cùng chần cà rốt rồi vớt ra.
- Phi hành tím với dầu ăn, cho nấm vào xào thơm rồi trộn cùng giò sống, ướp thêm 1m nước mắm, 1/2m bột ngọt AJI-NO-MOTO®, 1/3m tiêu.
- Trứng gà tráng mỏng, cắt bản vuông bằng miếng thịt.

🔹 Thực hiện:
- Cuốn thịt: trải miếng thịt đã dần ra mặt thớt phẳng, phết 1 lớp giò mỏng đã tẩm ướp gia vị ban đầu, tiếp đến là lớp trứng tráng, đặt cà rốt và cọng cải xanh ở giữa và cuốn chặt tay.
- Dùng phần lá cải bọc lại bên ngoài cuốn thịt.Hấp: xếp cuốn thịt vào nồi, hấp khoảng 10 phút, lấy ra cắt lát dày 1.5cm.
- Dùng phần lá cải bọc lại bên ngoài cuốn thịt.
- Hấp: xếp cuốn thịt vào nồi, hấp khoảng 10 phút, lấy ra cắt lát dày 1.5cm.

🔹 Cách dùng:
- Xếp cuốn thịt ra dĩa, khi ăn chấm kèm với nước tương “Phú Sĩ”."
Bánh rán chocolate jelly chanh dây,https://monngonmoingay.com/wp-content/smush-webp/2018/06/banh-ran-an-kem-jelly-chanh-day-500-min.jpg.webp,https://www.youtube.com/watch?v=1gmMWa-xqYI,https://monngonmoingay.com/banh-ran-chocolate-jelly-chanh-day/,"Chanh dây 5quả.
Bột rau câu jelly 1/ 3gói (3g).
Kem tươi (dạng đánh bông) 100g.
Đường 80g.
Hạt điều rang.
Trang trí dâu tây, húng lủi/húng bạc hà, ly cooktail (10 cái).","🔹 Sơ chế:
- Trộn chung 3g bột jelly với 80g đường.
- Chanh dây lọc lấy nước, giữ lại 1m hạt.
- Hạt điều giã bể sơ.Làm thạch jelly: Đun sôi 500ml nước, cho hỗn hợp jelly trộn đường vào từ từ và khuấy cho tan đều, sau đó cho nước cốt chanh dây và 1m hạt vào khuấy đều khoảng 2 phút.
- Sau đó cho thạch vào ly cooktail, cho khoảng 1/2 ly, chừa lại 1/2 chén thạch, cho ly thạch vào tủ lạnh cho đông lại.
- Phần thạch trong chén cắt hạt lựu nhỏ.Pha bột bánh rán vị chocolate với nước: 140ml nước với 200g bột.
- Hạt điều giã bể sơ.
- Làm thạch jelly: Đun sôi 500ml nước, cho hỗn hợp jelly trộn đường vào từ từ và khuấy cho tan đều, sau đó cho nước cốt chanh dây và 1m hạt vào khuấy đều khoảng 2 phút.
- Phần thạch trong chén cắt hạt lựu nhỏ.
- Pha bột bánh rán vị chocolate với nước: 140ml nước với 200g bột.

🔹 Thực hiện:
- Làmbánh rán chocolate: cho chảo không dính lên bếp đun nóng, đặt chảo lên xấp khăn ướt cho chảo nguội bớt rồi chuyển lại lên bếp, giảm lửa nhỏ, dùng vá múc bột đổ vào giữa chảo, đổ bánh với đường kính 8cm, đợi mặt bánh se lại, mặt bánh nổi những bong bóng nhỏ, viền bánh se lại, thì dùng sạn nhựa lật mặt bánh lại, rán 30 giây cho mặt bánh chín, lấy ra dĩa.
- Tiếp tục rán bánh cho đến khi hết bột.

🔹 Cách dùng:
- Chobánh ránlên ly cooktail, trang trí với kem tươi, cho hạt diều và phần jelly cắt hạt lựu lên trên."
Salad ức gà áp chảo,https://monngonmoingay.com/wp-content/smush-webp/2018/01/salad-uc-ga-500.jpg.webp,https://www.youtube.com/watch?v=I0S0iLdrbAY,https://monngonmoingay.com/salad-uc-ga-ap-chao/,"Thịt nguội 120g.
Phô mai cheddar 100g.
Ức gà 1cái.
Trứng gà 1quả.
Xà lách các loại escarol / frisse / radicchio 300g.
Cà chua bi 8quả.
Hành tím băm 1M.
Nước cốt chanh 1m.
Mù tạt vàng 1m.
Muối, tiêu, đường, ớt bột Paprika, dầu salad.","🔹 Sơ chế:
- Ức gàướp với 1/2m muối, tiêu, 1m ớt bột paprika, 1m nước cốt chanh, để thấm 5 phút.Phô mai, thịt nguội cắt sợi 2li, dài 7cm.
- Trứng gà cắt múi cau.
- Cà chua bi cắt đôi.
- Xà lách cắt dọc thân lá, rồi cắt khúc vừa ăn.
- Ức gàướp với 1/2m muối, tiêu, 1m ớt bột paprika, 1m nước cốt chanh, để thấm 5 phút.
- Phô mai, thịt nguội cắt sợi 2li, dài 7cm.

🔹 Thực hiện:
- Cho ức gà vào áp chảo với lửa nhỏ đến khi chín, để nguội.
- Cắt sợi xuôi sớ dày 2 li.Nước xốt: cho 1m đường, 1m muối, 1/2m tiêu, 3M giấm gạo lên men của Ajinomoto, vào nồi, đun cho tan gia vị, để nguội.
- Cho hỗn hợp giấm đã nguội và 1m mù tạt vàng vào máy xay, vừa xay vừa cho từ từ 9M dầu salad vào.
- Cho hỗn hợp sốt ra chén, rồi cho hành tím băm vào, trộn đều.
- Cắt sợi xuôi sớ dày 2 li.
- Nước xốt: cho 1m đường, 1m muối, 1/2m tiêu, 3M giấm gạo lên men của Ajinomoto, vào nồi, đun cho tan gia vị, để nguội.

🔹 Cách dùng:
- Trình bày rau các loại xà lách, phô mai, thịt nguội,thịt gàvà rưới sốt lên trên.
- Trộn đều trước khi ăn."
Gà xào cay,https://monngonmoingay.com/wp-content/smush-webp/2017/07/ga-xao-cay-500.jpg.webp,https://www.youtube.com/watch?v=OidB4zVr7v4,https://monngonmoingay.com/ga-xao-cay/,"Phi lê đùi gà 1cái.
Bắp cải 200g.
Khoai lang 1/ 2củ.
Hành tây 1/ 2củ.
Mì căn ống 150g.
Cà rốt 1/ 2củ.
Tỏi xay 1M.
Gừng xay 1M.
Lá lốt 10lá.
Tiêu, đường, bột ớt Việt Nam, tương ớt, tương cà, rượu trắng, dầu mè.","🔹 Sơ chế:
- Thịt gà cắt khối 2cm ướp với 1m bột ngọt AJI-NO-MOTO®, 1m tiêu, 1m đường, 1m rượu trắng, 1M nước tương “Phú Sĩ”, 1m dầu mè, để thấm.Bắp cải cắt sợi 2cm.
- Cà rốt, khoai lang cắt xéo dày 5mm.
- Hành tây cắt múi 2cm.
- Mì căn cắt xéo.
- Lá lốt cắt sợi 2cm.
- Thịt gà cắt khối 2cm ướp với 1m bột ngọt AJI-NO-MOTO®, 1m tiêu, 1m đường, 1m rượu trắng, 1M nước tương “Phú Sĩ”, 1m dầu mè, để thấm.
- Bắp cải cắt sợi 2cm.

🔹 Thực hiện:
- Pha xốt xào: hòa tan 1M tỏi xay, 1M gừng xay, 1/2M đường, 1M bột ớt, 1m bột ngọt AJI-NO-MOTO®, 1M rượu trắng, 1M nước tương “Phú Sĩ”, 1/2 chén súp tương ớt, 1/2 chén súp tương cà.Đun nóng dầu mè, cho thịt gà vào xào săn, trút ra để riêng.Tiếp tục, cho khoai lang, cà rốt, mì căn, bắp cải vào xào cho rám mặt.
- Cho thịt gà vào lại, xào đến khi chín.
- Cuối cùng cho lá lốt vào đảo đều.
- Tắt lửa.
- Pha xốt xào: hòa tan 1M tỏi xay, 1M gừng xay, 1/2M đường, 1M bột ớt, 1m bột ngọt AJI-NO-MOTO®, 1M rượu trắng, 1M nước tương “Phú Sĩ”, 1/2 chén súp tương ớt, 1/2 chén súp tương cà.
- Đun nóng dầu mè, cho thịt gà vào xào săn, trút ra để riêng.
- Tiếp tục, cho khoai lang, cà rốt, mì căn, bắp cải vào xào cho rám mặt.

🔹 Cách dùng:
- Dùng nóng với cơm hoặc xôi.
- Chấm thêm nước tương tùy vị."
Gỏi cua,https://monngonmoingay.com/wp-content/smush-webp/2018/04/goi-cua-500-min.jpg.webp,https://www.youtube.com/watch?v=1oCx21oDzE8,https://monngonmoingay.com/goi-cua/,"Thịt cua làm sẵn 150g.
Thịt ba chỉ 100g.
Khế chua 150g.
Chuối chát 100g.
Rau diếp cá 150g.
Cà rốt cắt sợi 100g.
Hành tây 50g.
Tỏi băm 2m.
Ớt sừng, ớt hiểm, rau răm.
Mè rang, hành phi, bánh phồng tôm.
Dầu ăn, đường, muối.","🔹 Sơ chế:
- Thịt cua chần qua nước sôi có ít rượu trắng.
- Thịt ba chỉ cho vào nồi luộc cùng với 1/2m hạt nêm Aji-ngon®, thịt chín để ráo thái sợi.
- Phi thơm 1m tỏi băm, cho thịt ba chỉ và thịt cua vào xào cho thơm.Ớt sừng cắt sợi.
- Rau răm cắt nhỏ.
- Tỏi và ớt hiểm giã nhỏ.Khế chua cắt sợi, cho ít muối, trộn đều, vắt ráo.
- Cà rốt cắt sợi, ngâm qua nước muối (1/3m muối với ½ chén nước), vắt ráo.
- Chuối chát cắt sợi, ngâm qua nước lạnh có chút nước cốt chanh, vắt ráo.
- Hành tây cắt sợi, ngâm qua nước lạnh, vắt ráo.
- Rau diếp cá nhặt lá vừa ăn.
- Phi thơm 1m tỏi băm, cho thịt ba chỉ và thịt cua vào xào cho thơm.
- Ớt sừng cắt sợi.
- Tỏi và ớt hiểm giã nhỏ.
- Khế chua cắt sợi, cho ít muối, trộn đều, vắt ráo.

🔹 Thực hiện:
- Pha nước mắm gỏi: cho vào nồi nhỏ 4M đường, 1/2m bột ngọt AJI-NO-MOTO®, 1/4 m muối, 3M nước mắm, 4M giấm gạo lên men của Ajinomoto, đun nhỏ lửa cho các gia vị tan đều và sánh lại, thêm tỏi và ớt vào, trộn đều.Cho chuối chát, khế chua, cà rốt, rau diếp cá, hành tây, rau răm, thịt cua, thịt ba chỉ, ớt cắt sợi, mè rang, hành phi cùng với nước trộn gỏi vào trộn đều.
- Pha nước mắm gỏi: cho vào nồi nhỏ 4M đường, 1/2m bột ngọt AJI-NO-MOTO®, 1/4 m muối, 3M nước mắm, 4M giấm gạo lên men của Ajinomoto, đun nhỏ lửa cho các gia vị tan đều và sánh lại, thêm tỏi và ớt vào, trộn đều.
- Cho chuối chát, khế chua, cà rốt, rau diếp cá, hành tây, rau răm, thịt cua, thịt ba chỉ, ớt cắt sợi, mè rang, hành phi cùng với nước trộn gỏi vào trộn đều.

🔹 Cách dùng:
- Xếp gỏi cua ra dĩa, rắc mè rang và hành phi lên trên, ăn kèm cùng với bánh phồng tôm."
Gỏi nấm rau mầm,https://monngonmoingay.com/wp-content/smush-webp/2017/08/goi-nam-rau-mam-500.jpg.webp,https://www.youtube.com/watch?v=jzBah8_GW2E,https://monngonmoingay.com/goi-nam-rau-mam/,"Nấm linh chi 150g.
Sườn chay ngâm nở 5miếng.
Hành tây 1/ 2củ.
Rau mầm 100g.
Cần tây 1cây.
Ớt sừng 1trái.
Nước dừa tươi 1chén.
Nước cốt chanh 1M.
Ớt băm, boa-ro băm.
Tiêu, muối, đường, mè trắng rang, dầu hào chay, dầu ăn.","🔹 Sơ chế:
- –Nấm linh chirửa sạch để ráo.
- Hành tây cắt múi cau mỏng.– Sườn chay ngâm nở xé sợi nhỏ, ướp với 1/2m hạt nêm Aji-ngon® từ nấm hương và hạt sen, để thấm 5 phút.
- Sau đó vắt ráo nước, cho vào dầu nóng chiên giòn, vớt ra giấy thấm dầu.– Rau mầm rửa sạch để ráo.
- Ớt sừng cắt sợi mỏng.
- Cần tây cắt lát mỏng, ngâm với 1M giấm và 1M đường.

🔹 Thực hiện:
- – Đun nóng 4M dầu ăn, cho boaro vào phi thơm, sau đó vớt ra 2M dầu boaro phi, rồi cho nấm linh chi vào xào chín, nêm 1/2m hạt nêm Aji-ngon® từ nấm hương và hạt sen, 1/2M dầu hào chay, 1/3m bột ngọt AJI-NO-MOTO®, cho 1M nước dừa vào đảo đều, cho tiếp hành tây vào xào thêm 1 phút, rắc ít tiêu, nếm vị vừa ăn, tắt lửa.
- Cho ra đĩa để nguội.– Pha nước gỏi: đun sôi hỗn hợp 3M nước tương “Phú Sĩ”, 3M nước dừa, 1M đường, 1/3mbột ngọt AJI-NO-MOTO®và 1 ít muối, để nguội, sau đó cho thêm 1M nước cốt chanh, 1m ớt và 2M dầu boaro phi.

🔹 Cách dùng:
- – Trộn đều rau mầm, cần tây, ớt sợi và sườn chay chiên giòn, cho ra dĩa, rồi cho nấm lên trên, rưới nước trộn gỏi lên, rắc boarô phi và ít mè rang."
Canh cua đồng rong biển,https://monngonmoingay.com/wp-content/smush-webp/2017/06/canh-cua-dong-rong-bien-500.jpg.webp,https://www.youtube.com/watch?v=oqAfslTv7-U,https://monngonmoingay.com/canh-cua-dong-rong-bien/,"Thịt cua đồng xay 500g.
Rong biểm wakame 10g.
Cà chua chín 2trái.
Mỡ cắt vuông 1,5cm 3M.
Hành tím băm 4củ.
Thì là, hành lá.
Tiêu, muối, nước mắm, dầu ăn, đường.","🔹 Sơ chế:
- Cua xay lọc kỹ 2 – 3 lần, lấy 1,5 lít nước cua.Cà chua cắt múi cau.
- Hành lá, thì là cắt khúc 3cm.
- Rong biển ngâm nở, cắt hoặc xé sợi vừa ăn.
- Cua xay lọc kỹ 2 – 3 lần, lấy 1,5 lít nước cua.
- Cà chua cắt múi cau.

🔹 Thực hiện:
- Cho mỡ lên bếp, thắng mỡ, vớt tóp mỡ ra để riêng.
- Phi thơm hành tím băm với mỡ nước, rồi cho cà chua vào xào, nêm 1/2m muối, 1/2m đường, rồi trút ra để riêng.Đun sôi nước cua, khi váng cua nổi lên thì vớt ra, ép ráo nước để váng cua kết dính thành mảng.
- Sau đó cho cà chua đã xào và rong biển vào, nêm 1m bột ngọt AJI-NO-MOTO®, 1/2m muối, 1M nước mắm, cho váng cua, tóp mỡ, nấu sôi, nếm vị vừa ăn.
- Cuối cùng cho hành lá, thì là vào, tắt lửa.
- Phi thơm hành tím băm với mỡ nước, rồi cho cà chua vào xào, nêm 1/2m muối, 1/2m đường, rồi trút ra để riêng.
- Đun sôi nước cua, khi váng cua nổi lên thì vớt ra, ép ráo nước để váng cua kết dính thành mảng.

🔹 Cách dùng:
- Múc canh ra tô cho váng cua lên trên, rắc ít tiêu.
- Ăn với cơm nóng."
Súp hành tây kiểu Pháp,https://monngonmoingay.com/wp-content/smush-webp/2018/10/sup-hanh-tay-kieu-phap-500-min.jpg.webp,https://www.youtube.com/watch?v=7ukVXLneXWs,https://monngonmoingay.com/sup-hanh-tay-kieu-phap/,"Hành tây 1kg.
Ngò tây 50g.
Lá thơm (nguyệt quế) 2lá.
Cỏ xạ hương 3cây.
Bánh mì baguette 1/ 2ổ.
Phô mai cheddar (loại cứng) 50g.
Bột mì 1/ 2M.
Muối, đường, bột ớt paprika, bơ lạt, tiêu đen (đập dập), rượu vang trắng.","🔹 Sơ chế:
- Hành tây chẻ đôi cắt sợi dày 2 ly.
- Bánh mì cắt lát dày 1.5cm.
- Phô mai bào sợi.Chuẩn bị túi gia vị gồm: 5 cọng ngò tây, 3 cây cỏ xạ hương, 1/2m tiêu đen bể, 2 lá thơm.
- Phô mai bào sợi.
- Chuẩn bị túi gia vị gồm: 5 cọng ngò tây, 3 cây cỏ xạ hương, 1/2m tiêu đen bể, 2 lá thơm.

🔹 Thực hiện:
- Đun bơ tan chảy, cho hành tây vào xào nhỏ lửa đến khi vàng nâu thì cho 2M rượu vang trắng vào cho thơm.
- Rây bột mì vào chảo xào hành tây đảo đều.
- Thêm 1 lít nước, cho túi gia vị vào, nêm 1M hạt nêm Aji-ngon®, 1/2m đường và 1m muối, nấu nhỏ lửa 20’ cho hành tây nở mềm, vớt bọt trong khi nấu.Bật nóng lò nướng lửa trên, cho bánh mì vào nướng vàng 1 mặt, sau đó cho phô mai bào sợi lên mặt bánh mì chưa nướng, đút lò nướng cho phô mai tan chảy, xếp bánh mì ra dĩa.
- Thêm 1 lít nước, cho túi gia vị vào, nêm 1M hạt nêm Aji-ngon®, 1/2m đường và 1m muối, nấu nhỏ lửa 20’ cho hành tây nở mềm, vớt bọt trong khi nấu.
- Bật nóng lò nướng lửa trên, cho bánh mì vào nướng vàng 1 mặt, sau đó cho phô mai bào sợi lên mặt bánh mì chưa nướng, đút lò nướng cho phô mai tan chảy, xếp bánh mì ra dĩa.

🔹 Cách dùng:
- Múc súp hành tây ra thố, đặt bánh mì phô mai lên trên, rắc ít paprika, dùng nóng."
Cơm tấm sườn cây,https://monngonmoingay.com/wp-content/smush-webp/2018/11/com-tam-suon-cay-500.jpg.webp,https://www.youtube.com/watch?v=kQnNpjolG4E,https://monngonmoingay.com/com-tam-suon-cay/,"Sườn cây 4cây (600gr).
Hành tím xay 1M.
Tỏi xay 1/ 2M.
Sả bào 1M.
Hành lá 100g.
Mỡ heo 100g.
Bột ngũ vị hương 1/ 3m.
Bột baking soda 1/ 3m.","🔹 Sơ chế:
- Hành lá cắt nhỏ, để riêng phần đầu hành và phần lá.Sườn cây khứa vài đường lên phần thịt sườn, ướp với baking soda trong 1h rồi rửa sạch, để ráo.
- Xay nhuyễn 1M hành tím, 1M đầu hành lá, 1/2M tỏi xay, 1M sả bào, 2M sữa đặc, 1m bột ngọt, 1M hạt nêm, 1M nước mắm, 3M nước tương “Phú Sĩ”, 1/3m ngũ vị hương, 3M dầu ăn.
- Ướp sườn với hỗn hợp gia vị trong 2h.Mỡ heo cắt hạt lựu 1cm rồi thắng lấy tóp mỡ và phần mỡ nước.
- Hành lá trộn với 1/2m tỏi băm, 1/4m bột ngọt AJI-NO-MOTO®, 1/2m nước mắm.
- Cho mỡ nóng vào hành lá trộn đều.
- Hành lá cắt nhỏ, để riêng phần đầu hành và phần lá.
- Sườn cây khứa vài đường lên phần thịt sườn, ướp với baking soda trong 1h rồi rửa sạch, để ráo.
- Ướp sườn với hỗn hợp gia vị trong 2h.
- Mỡ heo cắt hạt lựu 1cm rồi thắng lấy tóp mỡ và phần mỡ nước.

🔹 Thực hiện:
- Pha nước mắm: nấu tan 4M đường, 2M nước mắm, 2M nước, 1/2m bột ngọt, 1m giấm AJI-NO-MOTO®, 1/2m tỏi băm.Nướng sườn: nướng sườn trên lửa than hoặc đút lò 250oC nướng đến khi sườn chín.
- Pha nước mắm: nấu tan 4M đường, 2M nước mắm, 2M nước, 1/2m bột ngọt, 1m giấm AJI-NO-MOTO®, 1/2m tỏi băm.
- Nướng sườn: nướng sườn trên lửa than hoặc đút lò 250oC nướng đến khi sườn chín.

🔹 Cách dùng:
- Cho cơm, mỡ hành, dưa leo, cà chua và sườn ra dĩa.
- Ăn kèm nước mắm pha, đồ chua, ớt."
Bánh khọt chay,https://monngonmoingay.com/wp-content/smush-webp/2018/08/banh-khot-chay-500-min.jpg.webp,https://www.youtube.com/watch?v=K0aDYNf2Smw,https://monngonmoingay.com/banh-khot-chay/,"Nấm mỡ 100g.
Xúc xích chay 100g.
Bột bánh xèo 200g.
Ớt Đà Lạt xanh, đỏ 150g.
Giá 200g.
Đậu xanh cà ngâm hấp chín 1chén.
Nước cốt dừa 200ml.
Hành boaro 1cây.
Xà lách, rau sống và đồ chua.
Nước cốt chanh, ớt băm, kiệu chua cắt lát, dầu ăn.","🔹 Sơ chế:
- Hành boaro đầu trắng cắt lát phi thơm, phần lá cắt nhỏ.
- Nấm mỡ cắt hạt lựu.
- Giá cắt ngắn 1cm.Ớt Đà Lạt cắt hạt lựu.
- Xúc xích 1/2 cắt khoanh dày 2 li, 1/2 cắt hạt lựu.Pha bộtbánh xèovới 200ml nước ấm, 200ml nước cốt dừa, cho 1m bột nghệ và 1m hạt nêm Aji-ngon® Nấm hương và hạt sen.
- Để 30 phút cho bột nở.Pha nước tương chua ngọt: 4M nước tương “Phú Sĩ”, 2M nước, 1m đường, 1m nước cốt chanh, 1m ớt băm, 1M kiệu chua cắt lát.
- Giá cắt ngắn 1cm.
- Ớt Đà Lạt cắt hạt lựu.
- Xúc xích 1/2 cắt khoanh dày 2 li, 1/2 cắt hạt lựu.
- Pha bộtbánh xèovới 200ml nước ấm, 200ml nước cốt dừa, cho 1m bột nghệ và 1m hạt nêm Aji-ngon® Nấm hương và hạt sen.
- Để 30 phút cho bột nở.
- Pha nước tương chua ngọt: 4M nước tương “Phú Sĩ”, 2M nước, 1m đường, 1m nước cốt chanh, 1m ớt băm, 1M kiệu chua cắt lát.

🔹 Thực hiện:
- Phi đầu hành boaro với 2m dầu ăn, cho nấm mỡ vào xào sơ, nêm 1/2m Hạt nêm Aji-ngon® Nấm hương và hạt sen, cho ớt chuông, xúc xích cắt hạt lựu xào chung và trộn đều các hỗn hợp lên.Bột sau khi để nở, thêm giá và lá boaro vào.Chiên bánh: dùng dầu đã phi boaro cho vào khuôn, đổ bột vào, dùng muỗng nhỏ múc bớt phần bột ở giữa bánh ra để bánh mỏng và giòn lâu, thêm nấm mỡ, xúc xích, ớt Đà Lạt, đậu xanh lên trên, đặt 1 – 2 miếng xúc xích cắt khoanh vào giữa, đậy vung chiên cho bánh chín.
- Sau đó mở vung, rưới thêm dầu vào rìa bánh, hong lửa nhẹ cho bánh giòn.
- Phi đầu hành boaro với 2m dầu ăn, cho nấm mỡ vào xào sơ, nêm 1/2m Hạt nêm Aji-ngon® Nấm hương và hạt sen, cho ớt chuông, xúc xích cắt hạt lựu xào chung và trộn đều các hỗn hợp lên.
- Bột sau khi để nở, thêm giá và lá boaro vào.
- Chiên bánh: dùng dầu đã phi boaro cho vào khuôn, đổ bột vào, dùng muỗng nhỏ múc bớt phần bột ở giữa bánh ra để bánh mỏng và giòn lâu, thêm nấm mỡ, xúc xích, ớt Đà Lạt, đậu xanh lên trên, đặt 1 – 2 miếng xúc xích cắt khoanh vào giữa, đậy vung chiên cho bánh chín.

🔹 Cách dùng:
- Xếp bánh khọt chay ra dĩa kèm xà lách, rau sống và đồ chua.
- Khi ăn chấm với nước tương chua ngọt."
